problem_id,year,version,problem_num,contest_label,slug,problem_url,contest_url,category
276,2006,A,1,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_1,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Counting & Probability
277,2006,A,2,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_2,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Algebra
278,2006,A,3,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_3,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Algebra
279,2006,A,4,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_4,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Algebra
280,2006,A,5,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_5,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Algebra
281,2006,A,6,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_6,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Algebra
282,2006,A,7,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_7,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Geometry
283,2006,A,8,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_8,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Algebra
284,2006,A,9,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_9,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Counting & Probability
285,2006,A,10,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_10,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Counting & Probability
286,2006,A,11,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_11,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Algebra
287,2006,A,12,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_12,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Geometry
288,2006,A,13,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_13,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Counting & Probability
289,2006,A,14,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_14,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Algebra
290,2006,A,15,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_15,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Geometry
291,2006,A,16,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_16,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Geometry
292,2006,A,17,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_17,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Geometry
293,2006,A,18,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_18,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Counting & Probability
294,2006,A,19,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_19,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Counting & Probability
295,2006,A,20,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_20,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Number Theory
296,2006,A,21,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_21,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Counting & Probability
297,2006,A,22,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_22,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Algebra
298,2006,A,23,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_23,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Geometry
299,2006,A,24,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_24,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Geometry
300,2006,A,25,2006 AMC 10A,2006_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems/Problem_25,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10A_Problems,Counting & Probability
301,2006,B,1,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_1,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Algebra
302,2006,B,2,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_2,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Algebra
303,2006,B,3,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_3,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Counting & Probability
304,2006,B,4,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_4,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Geometry
305,2006,B,5,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_5,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Geometry
306,2006,B,6,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_6,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Geometry
307,2006,B,7,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_7,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Algebra
308,2006,B,8,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_8,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Geometry
309,2006,B,9,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_9,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Counting & Probability
310,2006,B,10,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_10,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Geometry
311,2006,B,11,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_11,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Number Theory
312,2006,B,12,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_12,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Algebra
313,2006,B,13,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_13,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Algebra
314,2006,B,14,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_14,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Algebra
315,2006,B,15,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_15,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Geometry
316,2006,B,16,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_16,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Algebra
317,2006,B,17,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_17,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Counting & Probability
318,2006,B,18,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_18,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Algebra
319,2006,B,19,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_19,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Geometry
320,2006,B,20,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_20,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Geometry
321,2006,B,21,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_21,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Counting & Probability
322,2006,B,22,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_22,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Algebra
323,2006,B,23,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_23,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Geometry
324,2006,B,24,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_24,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Geometry
325,2006,B,25,2006 AMC 10B,2006_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems/Problem_25,https://artofproblemsolving.com/wiki/index.php/2006_AMC_10B_Problems,Number Theory
326,2007,A,1,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_1,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Algebra
327,2007,A,2,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_2,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Algebra
328,2007,A,3,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_3,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Geometry
329,2007,A,4,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_4,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Algebra
330,2007,A,5,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_5,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Algebra
331,2007,A,6,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_6,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Algebra
332,2007,A,7,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_7,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Counting & Probability
333,2007,A,8,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_8,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Geometry
334,2007,A,9,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_9,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Algebra
335,2007,A,10,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_10,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Algebra
336,2007,A,11,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_11,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Geometry
337,2007,A,12,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_12,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Counting & Probability
338,2007,A,13,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_13,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Algebra
339,2007,A,14,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_14,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Geometry
340,2007,A,15,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_15,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Geometry
341,2007,A,16,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_16,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Counting & Probability
342,2007,A,17,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_17,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Algebra
343,2007,A,18,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_18,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Geometry
344,2007,A,19,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_19,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Algebra
345,2007,A,20,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_20,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Algebra
346,2007,A,21,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_21,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Geometry
347,2007,A,22,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_22,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Number Theory
348,2007,A,23,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_23,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Counting & Probability
349,2007,A,24,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_24,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Geometry
350,2007,A,25,2007 AMC 10A,2007_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems/Problem_25,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10A_Problems,Counting & Probability
351,2007,B,1,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_1,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Geometry
352,2007,B,2,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_2,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Algebra
353,2007,B,3,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_3,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Algebra
354,2007,B,4,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_4,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Geometry
355,2007,B,5,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_5,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Algebra
356,2007,B,6,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_6,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Counting & Probability
357,2007,B,7,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_7,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Geometry
358,2007,B,8,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_8,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Algebra
359,2007,B,9,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_9,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Algebra
360,2007,B,10,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_10,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Geometry
361,2007,B,11,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_11,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Geometry
362,2007,B,12,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_12,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Algebra
363,2007,B,13,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_13,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Geometry
364,2007,B,14,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_14,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Counting & Probability
365,2007,B,15,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_15,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Geometry
366,2007,B,16,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_16,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Algebra
367,2007,B,17,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_17,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Geometry
368,2007,B,18,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_18,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Geometry
369,2007,B,19,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_19,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Geometry
370,2007,B,20,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_20,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Geometry
371,2007,B,21,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_21,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Geometry
372,2007,B,22,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_22,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Counting & Probability
373,2007,B,23,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_23,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Geometry
374,2007,B,24,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_24,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Number Theory
375,2007,B,25,2007 AMC 10B,2007_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems/Problem_25,https://artofproblemsolving.com/wiki/index.php/2007_AMC_10B_Problems,Algebra
376,2008,A,1,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_1,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Algebra
377,2008,A,2,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_2,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Geometry
378,2008,A,3,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_3,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Algebra
379,2008,A,4,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_4,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Counting & Probability
380,2008,A,5,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_5,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Algebra
381,2008,A,6,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_6,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Algebra
382,2008,A,7,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_7,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Algebra
383,2008,A,8,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_8,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Algebra
384,2008,A,9,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_9,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Number Theory
385,2008,A,10,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_10,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Geometry
386,2008,A,11,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_11,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Algebra
387,2008,A,12,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_12,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Algebra
388,2008,A,13,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_13,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Algebra
389,2008,A,14,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_14,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Algebra
390,2008,A,15,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_15,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Algebra
391,2008,A,16,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_16,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Geometry
392,2008,A,17,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_17,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Geometry
393,2008,A,18,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_18,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Geometry
394,2008,A,19,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_19,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Geometry
395,2008,A,20,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_20,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Geometry
396,2008,A,21,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_21,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Geometry
397,2008,A,22,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_22,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Counting & Probability
398,2008,A,23,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_23,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Counting & Probability
399,2008,A,24,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_24,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Number Theory
400,2008,A,25,2008 AMC 10A,2008_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems/Problem_25,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10A_Problems,Geometry
401,2008,B,1,2008 AMC 10B,2008_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10B_Problems/Problem_1,https://artofproblemsolving.com/wiki/index.php/2008_AMC_10B_Problems,Counting & Probability
